"numéro de dossier","nom dossier","chambre","état de l'instruction","requérant(s)","mandataire(s) requérant(s)","défendeur(s)","mandataire(s) défendeur(s)","date évènement","mesure évènement","acteur évènement","qualité évènement","délais évènement"
"1810100","ASSOCIATION REGARDS CITOYENS / Monsieur PLISSON Philippe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PLISSON Philippe","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810105","ASSOCIATION REGARDS CITOYENS / Madame POCHON Elisabeth","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POCHON Elisabeth","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810105","ASSOCIATION REGARDS CITOYENS / Madame POCHON Elisabeth","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POCHON Elisabeth","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810108","ASSOCIATION REGARDS CITOYENS / Monsieur POISSON Jean-frédéric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POISSON Jean-frédéric","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810108","ASSOCIATION REGARDS CITOYENS / Monsieur POISSON Jean-frédéric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POISSON Jean-frédéric","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810110","ASSOCIATION REGARDS CITOYENS / Madame POLETTI Bérengère","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POLETTI Bérengère","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810110","ASSOCIATION REGARDS CITOYENS / Madame POLETTI Bérengère","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POLETTI Bérengère","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810112","ASSOCIATION REGARDS CITOYENS / Monsieur POLUTÉLÉ Napole","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POLUTÉLÉ Napole","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810112","ASSOCIATION REGARDS CITOYENS / Monsieur POLUTÉLÉ Napole","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POLUTÉLÉ Napole","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810114","ASSOCIATION REGARDS CITOYENS / Monsieur PONIATOWSKI Axel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PONIATOWSKI Axel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810114","ASSOCIATION REGARDS CITOYENS / Monsieur PONIATOWSKI Axel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PONIATOWSKI Axel","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810115","ASSOCIATION REGARDS CITOYENS / Madame PONS Josette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame PONS Josette","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810115","ASSOCIATION REGARDS CITOYENS / Madame PONS Josette","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame PONS Josette","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810130","ASSOCIATION REGARDS CITOYENS / Monsieur POPELIN Pascal","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POPELIN Pascal","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810130","ASSOCIATION REGARDS CITOYENS / Monsieur POPELIN Pascal","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POPELIN Pascal","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810131","ASSOCIATION REGARDS CITOYENS / Monsieur POTIER Dominique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POTIER Dominique","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810131","ASSOCIATION REGARDS CITOYENS / Monsieur POTIER Dominique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POTIER Dominique","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810132","ASSOCIATION REGARDS CITOYENS / Monsieur POUZOL Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POUZOL Michel","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810132","ASSOCIATION REGARDS CITOYENS / Monsieur POUZOL Michel","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur POUZOL Michel","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810133","ASSOCIATION REGARDS CITOYENS / Madame POVEDA Régine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POVEDA Régine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810133","ASSOCIATION REGARDS CITOYENS / Madame POVEDA Régine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame POVEDA Régine","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810134","ASSOCIATION REGARDS CITOYENS / Monsieur PRAT Patrice","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PRAT Patrice","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810134","ASSOCIATION REGARDS CITOYENS / Monsieur PRAT Patrice","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PRAT Patrice","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810135","ASSOCIATION REGARDS CITOYENS / Monsieur PREMAT Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PREMAT Christophe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810135","ASSOCIATION REGARDS CITOYENS / Monsieur PREMAT Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PREMAT Christophe","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810136","ASSOCIATION REGARDS CITOYENS / Monsieur PRIOU Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PRIOU Christophe","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810136","ASSOCIATION REGARDS CITOYENS / Monsieur PRIOU Christophe","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PRIOU Christophe","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810137","ASSOCIATION REGARDS CITOYENS / Monsieur PUEYO Joaquim","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PUEYO Joaquim","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810137","ASSOCIATION REGARDS CITOYENS / Monsieur PUEYO Joaquim","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PUEYO Joaquim","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810138","ASSOCIATION REGARDS CITOYENS / Monsieur PUPPONI François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PUPPONI François","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810138","ASSOCIATION REGARDS CITOYENS / Monsieur PUPPONI François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur PUPPONI François","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810139","ASSOCIATION REGARDS CITOYENS / Monsieur QUENTIN Didier","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur QUENTIN Didier","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810139","ASSOCIATION REGARDS CITOYENS / Monsieur QUENTIN Didier","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur QUENTIN Didier","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810140","ASSOCIATION REGARDS CITOYENS / Madame QUERE Catherine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame QUERE Catherine","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810140","ASSOCIATION REGARDS CITOYENS / Madame QUERE Catherine","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame QUERE Catherine","","2018-06-18","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810215","ASSOCIATION REGARDS CITOYENS / Madame RABAULT Valérie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RABAULT Valérie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810215","ASSOCIATION REGARDS CITOYENS / Madame RABAULT Valérie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RABAULT Valérie","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810217","ASSOCIATION REGARDS CITOYENS / Madame RABIN Monique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RABIN Monique","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810217","ASSOCIATION REGARDS CITOYENS / Madame RABIN Monique","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RABIN Monique","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810218","ASSOCIATION REGARDS CITOYENS / Madame RÉCALDE Marie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RÉCALDE Marie","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810218","ASSOCIATION REGARDS CITOYENS / Madame RÉCALDE Marie","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame RÉCALDE Marie","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810230","ASSOCIATION REGARDS CITOYENS / Monsieur REISS Frédéric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REISS Frédéric","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810230","ASSOCIATION REGARDS CITOYENS / Monsieur REISS Frédéric","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REISS Frédéric","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810231","ASSOCIATION REGARDS CITOYENS / Monsieur REITZER Jean-Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REITZER Jean-Luc","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810231","ASSOCIATION REGARDS CITOYENS / Monsieur REITZER Jean-Luc","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REITZER Jean-Luc","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810232","ASSOCIATION REGARDS CITOYENS / Madame REYNAUD Marie-Line","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame REYNAUD Marie-Line","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810232","ASSOCIATION REGARDS CITOYENS / Madame REYNAUD Marie-Line","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Madame REYNAUD Marie-Line","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810234","ASSOCIATION REGARDS CITOYENS / Monsieur REYNÈS Bernard","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REYNÈS Bernard","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810234","ASSOCIATION REGARDS CITOYENS / Monsieur REYNÈS Bernard","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REYNÈS Bernard","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810235","ASSOCIATION REGARDS CITOYENS / Monsieur REYNIER Franck","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REYNIER Franck","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810235","ASSOCIATION REGARDS CITOYENS / Monsieur REYNIER Franck","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur REYNIER Franck","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810238","ASSOCIATION REGARDS CITOYENS / Monsieur RIBEAUD Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIBEAUD Pierre","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810238","ASSOCIATION REGARDS CITOYENS / Monsieur RIBEAUD Pierre","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIBEAUD Pierre","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810239","ASSOCIATION REGARDS CITOYENS / Monsieur RICHARD Arnaud","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RICHARD Arnaud","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810239","ASSOCIATION REGARDS CITOYENS / Monsieur RICHARD Arnaud","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RICHARD Arnaud","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810240","ASSOCIATION REGARDS CITOYENS / Monsieur RIESTER Franck","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIESTER Franck","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810240","ASSOCIATION REGARDS CITOYENS / Monsieur RIESTER Franck","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIESTER Franck","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810242","ASSOCIATION REGARDS CITOYENS / Monsieur RIHAN CYPEL Eduardo","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIHAN CYPEL Eduardo","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810242","ASSOCIATION REGARDS CITOYENS / Monsieur RIHAN CYPEL Eduardo","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RIHAN CYPEL Eduardo","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810253","ASSOCIATION REGARDS CITOYENS / Monsieur ROBERT Thierry","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBERT Thierry","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810253","ASSOCIATION REGARDS CITOYENS / Monsieur ROBERT Thierry","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBERT Thierry","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810255","ASSOCIATION REGARDS CITOYENS / Monsieur ROBILIARD Denys","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBILIARD Denys","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810255","ASSOCIATION REGARDS CITOYENS / Monsieur ROBILIARD Denys","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBILIARD Denys","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810257","ASSOCIATION REGARDS CITOYENS / Monsieur ROBINET Arnaud","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBINET Arnaud","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810257","ASSOCIATION REGARDS CITOYENS / Monsieur ROBINET Arnaud","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROBINET Arnaud","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810261","ASSOCIATION REGARDS CITOYENS / Monsieur DE ROCCA SERRA Camille","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DE ROCCA SERRA Camille","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810261","ASSOCIATION REGARDS CITOYENS / Monsieur DE ROCCA SERRA Camille","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur DE ROCCA SERRA Camille","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810262","ASSOCIATION REGARDS CITOYENS / Monsieur ROCHEBLOINE François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROCHEBLOINE François","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810262","ASSOCIATION REGARDS CITOYENS / Monsieur ROCHEBLOINE François","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur ROCHEBLOINE François","","2018-06-19","Accusé de réception de la requête","ASSOCIATION REGARDS CITOYENS","Requérant",""
"1810263","ASSOCIATION REGARDS CITOYENS / Monsieur RODET Alain","5e Section - 1re Chambre","En cours d'instruction","ASSOCIATION REGARDS CITOYENS","","Monsieur RODET Alain","","2018-05-14","Requête nouvelle","ASSOCIATION REGARDS CITOYENS","Requérant",""
